Source_Keyword,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,waktu_tweet,step_1_case_folding,step_2_cleaning,step_3_token,step_4_norm,step_4_str,step_5_stemmed,step_6_final,Topic
PEMBANGUNAN_BERKELANJUTAN,1960639033371185574,Wed Aug 27 09:42:27 +0000 2025,0,Hai #InsanIPCM PT Jasa Armada Indonesia Tbk (IDX: IPCM) terus berkomitmen dalam memberikan dampak positif bagi masyarakat sekitar dan mendukung tercapainya Tujuan Pembangunan Berkelanjutan (SDGs) di lingkungan industri kemaritiman. https://t.co/8mWjViPb0R,1.9606390333711857e+18,https://pbs.twimg.com/media/GzWWm7Ia4AEhLID.jpg,,in,,0.0,2.0,0.0,https://x.com/undefined/status/1960639033371185574,1.8746687595643085e+18,;;;;,2025-08-27 09:42:27,hai #insanipcm pt jasa armada indonesia tbk (idx: ipcm) terus berkomitmen dalam memberikan dampak positif bagi masyarakat sekitar dan mendukung tercapainya tujuan pembangunan berkelanjutan (sdgs) di lingkungan industri kemaritiman. https://t.co/8mwjvipb0r,hai pt jasa armada indonesia tbk idx ipcm terus berkomitmen dalam memberikan dampak positif bagi masyarakat sekitar dan mendukung tercapainya tujuan pembangunan berkelanjutan sdgs di lingkungan industri kemaritiman,"['hai', 'pt', 'jasa', 'armada', 'indonesia', 'tbk', 'idx', 'ipcm', 'terus', 'berkomitmen', 'dalam', 'memberikan', 'dampak', 'positif', 'bagi', 'masyarakat', 'sekitar', 'dan', 'mendukung', 'tercapainya', 'tujuan', 'pembangunan', 'berkelanjutan', 'sdgs', 'di', 'lingkungan', 'industri', 'kemaritiman']","['hai', 'pt', 'jasa', 'armada', 'indonesia', 'tbk', 'idx', 'ipcm', 'terus', 'berkomitmen', 'dalam', 'memberikan', 'dampak', 'positif', 'bagi', 'masyarakat', 'sekitar', 'dan', 'mendukung', 'tercapainya', 'tujuan', 'pembangunan', 'berkelanjutan', 'sustainable development goals', 'di', 'lingkungan', 'industri', 'kemaritiman']",hai pt jasa armada indonesia tbk idx ipcm terus berkomitmen dalam memberikan dampak positif bagi masyarakat sekitar dan mendukung tercapainya tujuan pembangunan berkelanjutan sustainable development goals di lingkungan industri kemaritiman,hai pt jasa armada indonesia tbk idx ipcm terus komitmen dalam beri dampak positif bagi masyarakat sekitar dan dukung capa tuju bangun lanjut sustainable development goals di lingkung industri maritim,hai jasa armada indonesia tbk idx ipcm komitmen beri dampak positif masyarakat dukung capa tuju bangun lanjut sustainable development goals lingkung industri maritim,-1
SPPG,1971801980092784834,Sun Sep 28 22:36:38 +0000 2025,0,@Manusia0iLspill @ARSIPAJA SPPG bukannya atas persetujuan Pemda?,1.9724302779444472e+18,,Manusia0iLspill,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972430277944447271,1.8136745861790103e+18,;;;;,2025-09-28 22:36:38,@manusia0ilspill @arsipaja sppg bukannya atas persetujuan pemda?,sppg bukannya atas persetujuan pemda,"['sppg', 'bukannya', 'atas', 'persetujuan', 'pemda']","['satuan pelayanan pemenuhan gizi', 'bukannya', 'atas', 'persetujuan', 'pemda']",satuan pelayanan pemenuhan gizi bukannya atas persetujuan pemda,satu layan penuh gizi bukan atas tuju pemda,satu layan penuh gizi atas tuju pemda,0
MENU_MBG,1972276022222655540,Sun Sep 28 12:23:41 +0000 2025,0,Pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menu seimbang yang mendukung tumbuh kembang anak. #KomitmenPemerintahJagaMBG https://t.co/h9YUEB1d2a,1.9722760222226555e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276022222655540,1.913744367258579e+18,;;;;,2025-09-28 12:23:41,pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menu seimbang yang mendukung tumbuh kembang anak. #komitmenpemerintahjagambg https://t.co/h9yueb1d2a,pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menu seimbang yang mendukung tumbuh kembang anak,"['pemerintah', 'berkomitmen', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'menu', 'seimbang', 'yang', 'mendukung', 'tumbuh', 'kembang', 'anak']","['pemerintah', 'berkomitmen', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'menu', 'seimbang', 'yang', 'mendukung', 'tumbuh', 'kembang', 'anak']",pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menu seimbang yang mendukung tumbuh kembang anak,perintah komitmen tingkat kualitas program makan gizi gratis dengan menu imbang yang dukung tumbuh kembang anak,perintah komitmen tingkat kualitas program makan gizi gratis menu imbang dukung tumbuh kembang anak,0
KESEHATAN_DAN_PENDIDIKAN,1971734987436384324,Sat Sep 27 04:03:32 +0000 2025,0,@JantunGPiisanG @prabowo Dah bagus mesti nya kalau di alokasikan untuk pendidikan dan kesehatan...om dok,1.9717877667586253e+18,,JantunGPiisanG,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971787766758625423,7.909228641447526e+17,;;;;,2025-09-27 04:03:32,@jantungpiisang @prabowo dah bagus mesti nya kalau di alokasikan untuk pendidikan dan kesehatan...om dok,dah bagus mesti nya kalau di alokasikan untuk pendidikan dan kesehatan om dok,"['dah', 'bagus', 'mesti', 'nya', 'kalau', 'di', 'alokasikan', 'untuk', 'pendidikan', 'dan', 'kesehatan', 'om', 'dok']","['deh', 'bagus', 'mesti', 'nya', 'kalau', 'di', 'alokasikan', 'untuk', 'pendidikan', 'dan', 'kesehatan', 'om', 'dok']",deh bagus mesti nya kalau di alokasikan untuk pendidikan dan kesehatan om dok,deh bagus mesti nya kalau di alokasi untuk didik dan sehat om dok,bagus mesti alokasi didik sehat dok,-1
KERACUNAN_MBG,1972432211329810853,Sun Sep 28 22:44:19 +0000 2025,0,Mas Dokter datengin Istana atau DPR Organisiasi besar kok bikin surat terbuka..? https://t.co/fyiEcBsjkW Ikatan Dokter Anak Indonesia (IDAI) menyoroti kasus ribuan anak keracunan makanan di program MBG. IDAI menegaskan siap berkolaborasi dengan pemerintah.,1.972432211329811e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972432211329810853,1.8261628691233464e+18,;;;;,2025-09-28 22:44:19,mas dokter datengin istana atau dpr organisiasi besar kok bikin surat terbuka..? https://t.co/fyiecbsjkw ikatan dokter anak indonesia (idai) menyoroti kasus ribuan anak keracunan makanan di program mbg. idai menegaskan siap berkolaborasi dengan pemerintah.,mas dokter datengin istana atau dpr organisiasi besar kok bikin surat terbuka ikatan dokter anak indonesia idai menyoroti kasus ribuan anak keracunan makanan di program mbg idai menegaskan siap berkolaborasi dengan pemerintah,"['mas', 'dokter', 'datengin', 'istana', 'atau', 'dpr', 'organisiasi', 'besar', 'kok', 'bikin', 'surat', 'terbuka', 'ikatan', 'dokter', 'anak', 'indonesia', 'idai', 'menyoroti', 'kasus', 'ribuan', 'anak', 'keracunan', 'makanan', 'di', 'program', 'mbg', 'idai', 'menegaskan', 'siap', 'berkolaborasi', 'dengan', 'pemerintah']","['mas', 'dokter', 'datengin', 'istana', 'atau', 'dpr', 'organisiasi', 'besar', 'kok', 'bikin', 'surat', 'terbuka', 'ikatan', 'dokter', 'anak', 'indonesia', 'idai', 'menyoroti', 'kasus', 'ribuan', 'anak', 'keracunan', 'makanan', 'di', 'program', 'makan bergizi gratis', 'idai', 'menegaskan', 'siap', 'berkolaborasi', 'dengan', 'pemerintah']",mas dokter datengin istana atau dpr organisiasi besar kok bikin surat terbuka ikatan dokter anak indonesia idai menyoroti kasus ribuan anak keracunan makanan di program makan bergizi gratis idai menegaskan siap berkolaborasi dengan pemerintah,mas dokter datengin istana atau dpr organisiasi besar kok bikin surat buka ikat dokter anak indonesia ida sorot kasus ribu anak racun makan di program makan gizi gratis ida tegas siap kolaborasi dengan perintah,mas dokter datengin istana dpr organisiasi besar surat buka ikat dokter anak indonesia ida sorot kasus ribu anak racun makan program makan gizi gratis ida tegas siap kolaborasi perintah,-1
PENERIMA_MBG,1971958764527096176,Sat Sep 27 15:23:01 +0000 2025,1,Babinsa Wates Koramil 01/Wates Kodim 0731/Kulon Progo Serka Ariyanto Jumat (26/9/2025) monitoring penyiapan menu makanan di Dapur SPPG Yayasan Patriot Bangsa Gadingan Kelurahan Wates yang akan didistribusikan ke sekolah-sekolah penerima program MBG. Kap Wates. https://t.co/eHFeI7xbxy,1.971958764527096e+18,https://pbs.twimg.com/media/G13OBK4b0AM8bxs.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971958764527096176,7.106262161354916e+17,;;;;,2025-09-27 15:23:01,babinsa wates koramil 01/wates kodim 0731/kulon progo serka ariyanto jumat (26/9/2025) monitoring penyiapan menu makanan di dapur sppg yayasan patriot bangsa gadingan kelurahan wates yang akan didistribusikan ke sekolah-sekolah penerima program mbg. kap wates. https://t.co/ehfei7xbxy,babinsa wates koramil wates kodim kulon progo serka ariyanto jumat monitoring penyiapan menu makanan di dapur sppg yayasan patriot bangsa gadingan kelurahan wates yang akan didistribusikan ke sekolah sekolah penerima program mbg kap wates,"['babinsa', 'wates', 'koramil', 'wates', 'kodim', 'kulon', 'progo', 'serka', 'ariyanto', 'jumat', 'monitoring', 'penyiapan', 'menu', 'makanan', 'di', 'dapur', 'sppg', 'yayasan', 'patriot', 'bangsa', 'gadingan', 'kelurahan', 'wates', 'yang', 'akan', 'didistribusikan', 'ke', 'sekolah', 'sekolah', 'penerima', 'program', 'mbg', 'kap', 'wates']","['babinsa', 'wates', 'koramil', 'wates', 'kodim', 'kulon', 'progo', 'serka', 'ariyanto', 'jumat', 'monitoring', 'penyiapan', 'menu', 'makanan', 'di', 'dapur', 'satuan pelayanan pemenuhan gizi', 'yayasan', 'patriot', 'bangsa', 'gadingan', 'kelurahan', 'wates', 'yang', 'akan', 'didistribusikan', 'ke', 'sekolah', 'sekolah', 'penerima', 'program', 'makan bergizi gratis', 'kap', 'wates']",babinsa wates koramil wates kodim kulon progo serka ariyanto jumat monitoring penyiapan menu makanan di dapur satuan pelayanan pemenuhan gizi yayasan patriot bangsa gadingan kelurahan wates yang akan didistribusikan ke sekolah sekolah penerima program makan bergizi gratis kap wates,babinsa wates koramil wates kodim kulon progo serka ariyanto jumat monitoring siap menu makan di dapur satu layan penuh gizi yayasan patriot bangsa gading lurah wates yang akan distribusi ke sekolah sekolah terima program makan gizi gratis kap wates,babinsa wates koramil wates kodim kulon progo serka ariyanto jumat monitoring siap menu makan dapur satu layan penuh gizi yayasan patriot bangsa gading lurah wates distribusi sekolah sekolah terima program makan gizi gratis kap wates,-1
MENU_MBG,1972276061053530316,Sun Sep 28 12:23:50 +0000 2025,0,Dalam rangka meningkatkan kualitas program makan bergizi gratis pemerintah berkomitmen untuk memastikan menu yang disajikan sesuai standar gizi seimbang dan memenuhi kebutuhan nutrisi anak-anak https://t.co/kEQ9q9c4is,1.9722760610535304e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276061053530316,1.7554911652633518e+18,;;;;,2025-09-28 12:23:50,dalam rangka meningkatkan kualitas program makan bergizi gratis pemerintah berkomitmen untuk memastikan menu yang disajikan sesuai standar gizi seimbang dan memenuhi kebutuhan nutrisi anak-anak https://t.co/keq9q9c4is,dalam rangka meningkatkan kualitas program makan bergizi gratis pemerintah berkomitmen untuk memastikan menu yang disajikan sesuai standar gizi seimbang dan memenuhi kebutuhan nutrisi anak anak,"['dalam', 'rangka', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'berkomitmen', 'untuk', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang', 'dan', 'memenuhi', 'kebutuhan', 'nutrisi', 'anak', 'anak']","['dalam', 'rangka', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'berkomitmen', 'untuk', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang', 'dan', 'memenuhi', 'kebutuhan', 'nutrisi', 'anak', 'anak']",dalam rangka meningkatkan kualitas program makan bergizi gratis pemerintah berkomitmen untuk memastikan menu yang disajikan sesuai standar gizi seimbang dan memenuhi kebutuhan nutrisi anak anak,dalam rangka tingkat kualitas program makan gizi gratis perintah komitmen untuk pasti menu yang saji sesuai standar gizi imbang dan penuh butuh nutrisi anak anak,rangka tingkat kualitas program makan gizi gratis perintah komitmen menu saji sesuai standar gizi imbang penuh butuh nutrisi anak anak,0
GIZI_GRATIS,1972310682826883515,Sun Sep 28 14:41:51 +0000 2025,0,PEMERINTAH BERKOMITMEN UNTUK TERUS MEMPERBAIKI KUALITAS PROGRAM MAKAN BERGIZI GRATIS DENGAN MEMASTIKAN MENU YANG DISAJIKAN SESUAI STANDAR GIZI SEIMBANG .#KomitmenPemerintahJagaMBG https://t.co/4C2Fw8Arut,1.9723107934726103e+18,https://pbs.twimg.com/media/G18ONKUaYAIGCmE.jpg,ElpenTahir,in,,0.0,1.0,0.0,https://x.com/undefined/status/1972310793472610333,1.4015378555082097e+18,;;;;,2025-09-28 14:41:51,pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang .#komitmenpemerintahjagambg https://t.co/4c2fw8arut,pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,"['pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']","['pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']",pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,perintah komitmen untuk terus baik kualitas program makan gizi gratis dengan pasti menu yang saji sesuai standar gizi imbang,perintah komitmen kualitas program makan gizi gratis menu saji sesuai standar gizi imbang,0
PEMBERDAYAAN_SEKOLAH,1952971110276059248,Wed Aug 06 05:52:51 +0000 2025,0,Selayar Babinsa Kelurahan Benteng Serka Sudirman turut mendampingi kegiatan sosial pemberian makanan bergizi kepada anak sekolah yang diselenggarakan oleh Yayasan Planet Bumi Indonesia melalui program SPPG (Sentra Pemberdayaan Pangan Gizi). https://t.co/Or47VwxsgZ,1.9529711102760591e+18,https://pbs.twimg.com/media/GxpY2_EawAUjYA3.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1952971110276059248,1.6336234474390528e+18,;;;;,2025-08-06 05:52:51,selayar babinsa kelurahan benteng serka sudirman turut mendampingi kegiatan sosial pemberian makanan bergizi kepada anak sekolah yang diselenggarakan oleh yayasan planet bumi indonesia melalui program sppg (sentra pemberdayaan pangan gizi). https://t.co/or47vwxsgz,selayar babinsa kelurahan benteng serka sudirman turut mendampingi kegiatan sosial pemberian makanan bergizi kepada anak sekolah yang diselenggarakan oleh yayasan planet bumi indonesia melalui program sppg sentra pemberdayaan pangan gizi,"['selayar', 'babinsa', 'kelurahan', 'benteng', 'serka', 'sudirman', 'turut', 'mendampingi', 'kegiatan', 'sosial', 'pemberian', 'makanan', 'bergizi', 'kepada', 'anak', 'sekolah', 'yang', 'diselenggarakan', 'oleh', 'yayasan', 'planet', 'bumi', 'indonesia', 'melalui', 'program', 'sppg', 'sentra', 'pemberdayaan', 'pangan', 'gizi']","['selayar', 'babinsa', 'kelurahan', 'benteng', 'serka', 'sudirman', 'turut', 'mendampingi', 'kegiatan', 'sosial', 'pemberian', 'makanan', 'bergizi', 'kepada', 'anak', 'sekolah', 'yang', 'diselenggarakan', 'oleh', 'yayasan', 'planet', 'bumi', 'indonesia', 'melalui', 'program', 'satuan pelayanan pemenuhan gizi', 'sentra', 'pemberdayaan', 'pangan', 'gizi']",selayar babinsa kelurahan benteng serka sudirman turut mendampingi kegiatan sosial pemberian makanan bergizi kepada anak sekolah yang diselenggarakan oleh yayasan planet bumi indonesia melalui program satuan pelayanan pemenuhan gizi sentra pemberdayaan pangan gizi,layar babinsa lurah benteng serka sudirman turut damping giat sosial beri makan gizi kepada anak sekolah yang selenggara oleh yayasan planet bumi indonesia lalu program satu layan penuh gizi sentra daya pangan gizi,layar babinsa lurah benteng serka sudirman turut damping giat sosial beri makan gizi anak sekolah selenggara yayasan planet bumi indonesia lalu program satu layan penuh gizi sentra daya pangan gizi,-1
PENERIMA_MBG,1971596339755794739,Sat Sep 27 18:15:04 +0000 2025,0,@Alnitak325964 @hariantimeline Ya pernyataan itu berdasarkan ucapan asli Prabowo di rapat kabinet 5 Mei 2025. Dia bilang keracunan MBG bisa karena siswa biasa makan tanpa sendok dan tidak cuci tangan dengan benar. Tapi dia juga sebut kasusnya kecil (0 005%) dibanding penerima manfaat. Sumber: Tempo Kompas.,1.972002063271056e+18,,Alnitak325964,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972002063271055732,1.7206651831889224e+18,;;;;,2025-09-27 18:15:04,@alnitak325964 @hariantimeline ya pernyataan itu berdasarkan ucapan asli prabowo di rapat kabinet 5 mei 2025. dia bilang keracunan mbg bisa karena siswa biasa makan tanpa sendok dan tidak cuci tangan dengan benar. tapi dia juga sebut kasusnya kecil (0 005%) dibanding penerima manfaat. sumber: tempo kompas.,ya pernyataan itu berdasarkan ucapan asli prabowo di rapat kabinet mei dia bilang keracunan mbg bisa karena siswa biasa makan tanpa sendok dan tidak cuci tangan dengan benar tapi dia juga sebut kasusnya kecil dibanding penerima manfaat sumber tempo kompas,"['ya', 'pernyataan', 'itu', 'berdasarkan', 'ucapan', 'asli', 'prabowo', 'di', 'rapat', 'kabinet', 'mei', 'dia', 'bilang', 'keracunan', 'mbg', 'bisa', 'karena', 'siswa', 'biasa', 'makan', 'tanpa', 'sendok', 'dan', 'tidak', 'cuci', 'tangan', 'dengan', 'benar', 'tapi', 'dia', 'juga', 'sebut', 'kasusnya', 'kecil', 'dibanding', 'penerima', 'manfaat', 'sumber', 'tempo', 'kompas']","['ya', 'pernyataan', 'itu', 'berdasarkan', 'ucapan', 'asli', 'prabowo', 'di', 'rapat', 'kabinet', 'mei', 'dia', 'bilang', 'keracunan', 'makan bergizi gratis', 'bisa', 'karena', 'siswa', 'biasa', 'makan', 'tanpa', 'sendok', 'dan', 'tidak', 'cuci', 'tangan', 'dengan', 'benar', 'tapi', 'dia', 'juga', 'sebut', 'kasusnya', 'kecil', 'dibanding', 'penerima', 'manfaat', 'sumber', 'tempo', 'kompas']",ya pernyataan itu berdasarkan ucapan asli prabowo di rapat kabinet mei dia bilang keracunan makan bergizi gratis bisa karena siswa biasa makan tanpa sendok dan tidak cuci tangan dengan benar tapi dia juga sebut kasusnya kecil dibanding penerima manfaat sumber tempo kompas,ya nyata itu dasar ucap asli prabowo di rapat kabinet mei dia bilang racun makan gizi gratis bisa karena siswa biasa makan tanpa sendok dan tidak cuci tangan dengan benar tapi dia juga sebut kasus kecil banding terima manfaat sumber tempo kompas,nyata dasar ucap asli prabowo rapat kabinet mei racun makan gizi gratis siswa biasa makan sendok cuci tangan sebut kasus kecil banding terima manfaat sumber tempo kompas,0
MENU_MBG,1972447788505117160,Sun Sep 28 23:46:13 +0000 2025,0,Noh bocah udah pada gak mau makan. Mending makan ceplok telor buatan emaknya dari pada menu mbg gak jelas ,1.9724477885051167e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972447788505117160,1.9304136730148004e+18,;;;;,2025-09-28 23:46:13,noh bocah udah pada gak mau makan. mending makan ceplok telor buatan emaknya dari pada menu mbg gak jelas ,noh bocah udah pada gak mau makan mending makan ceplok telor buatan emaknya dari pada menu mbg gak jelas,"['noh', 'bocah', 'udah', 'pada', 'gak', 'mau', 'makan', 'mending', 'makan', 'ceplok', 'telor', 'buatan', 'emaknya', 'dari', 'pada', 'menu', 'mbg', 'gak', 'jelas']","['noh', 'bocah', 'sudah', 'pada', 'tidak', 'mau', 'makan', 'mending', 'makan', 'ceplok', 'telor', 'buatan', 'emaknya', 'dari', 'pada', 'menu', 'makan bergizi gratis', 'tidak', 'jelas']",noh bocah sudah pada tidak mau makan mending makan ceplok telor buatan emaknya dari pada menu makan bergizi gratis tidak jelas,noh bocah sudah pada tidak mau makan mending makan ceplok telor buat emaknya dari pada menu makan gizi gratis tidak jelas,noh bocah makan mending makan ceplok telor emaknya menu makan gizi gratis jelas,0
DANA_MAKAN_GRATIS,1970081893673513115,Mon Sep 22 11:05:00 +0000 2025,0,Dalam RAPBN 2026 pemerintah mengalokasikan Rp757 8 triliun untuk pendidikan naik 9 8% dari outlook 2025. Dana ini akan mendukung program prioritas seperti Makan Bergizi Gratis Sekolah Rakyat Sekolah Unggul Garuda BOS Program Indonesia Pintar revitalisasi sekolah https://t.co/Q6jL3D1ff7,1.9700818936735127e+18,https://pbs.twimg.com/media/G1cdou-bEAAhHEX.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1970081893673513115,502140136.0,;;;;,2025-09-22 11:05:00,dalam rapbn 2026 pemerintah mengalokasikan rp757 8 triliun untuk pendidikan naik 9 8% dari outlook 2025. dana ini akan mendukung program prioritas seperti makan bergizi gratis sekolah rakyat sekolah unggul garuda bos program indonesia pintar revitalisasi sekolah https://t.co/q6jl3d1ff7,dalam rapbn pemerintah mengalokasikan rp triliun untuk pendidikan naik dari outlook dana ini akan mendukung program prioritas seperti makan bergizi gratis sekolah rakyat sekolah unggul garuda bos program indonesia pintar revitalisasi sekolah,"['dalam', 'rapbn', 'pemerintah', 'mengalokasikan', 'rp', 'triliun', 'untuk', 'pendidikan', 'naik', 'dari', 'outlook', 'dana', 'ini', 'akan', 'mendukung', 'program', 'prioritas', 'seperti', 'makan', 'bergizi', 'gratis', 'sekolah', 'rakyat', 'sekolah', 'unggul', 'garuda', 'bos', 'program', 'indonesia', 'pintar', 'revitalisasi', 'sekolah']","['dalam', 'rapbn', 'pemerintah', 'mengalokasikan', 'rp', 'triliun', 'untuk', 'pendidikan', 'naik', 'dari', 'outlook', 'dana', 'ini', 'akan', 'mendukung', 'program', 'prioritas', 'seperti', 'makan', 'bergizi', 'gratis', 'sekolah', 'rakyat', 'sekolah', 'unggul', 'garuda', 'bos', 'program', 'indonesia', 'pintar', 'revitalisasi', 'sekolah']",dalam rapbn pemerintah mengalokasikan rp triliun untuk pendidikan naik dari outlook dana ini akan mendukung program prioritas seperti makan bergizi gratis sekolah rakyat sekolah unggul garuda bos program indonesia pintar revitalisasi sekolah,dalam rapbn perintah alokasi rp triliun untuk didik naik dari outlook dana ini akan dukung program prioritas seperti makan gizi gratis sekolah rakyat sekolah unggul garuda bos program indonesia pintar revitalisasi sekolah,rapbn perintah alokasi triliun didik naik outlook dana dukung program prioritas makan gizi gratis sekolah rakyat sekolah unggul garuda bos program indonesia pintar revitalisasi sekolah,1
GIBRAN_MAKAN_GRATIS,1968956031175671957,Fri Sep 19 08:31:13 +0000 2025,0, Gibran Absen Publik Justru Semakin Sorotan Wapres Gibran Rakabuming kembali jadi perbincangan usai absen di dua reshuffle kabinet termasuk pelantikan Menko Polkam Djamari Chaniago. Saat itu Gibran tengah kunjungan kerja ke Papua meninjau program Makan Bergizi Gratis (MBG). https://t.co/mHQFuKYpsH,1.968956031175672e+18,https://pbs.twimg.com/media/G1MjE3ObcAA3-QZ.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1968956031175671957,1.835971990278308e+18,;;;;,2025-09-19 08:31:13, gibran absen publik justru semakin sorotan wapres gibran rakabuming kembali jadi perbincangan usai absen di dua reshuffle kabinet termasuk pelantikan menko polkam djamari chaniago. saat itu gibran tengah kunjungan kerja ke papua meninjau program makan bergizi gratis (mbg). https://t.co/mhqfukypsh,gibran absen publik justru semakin sorotan wapres gibran rakabuming kembali jadi perbincangan usai absen di dua reshuffle kabinet termasuk pelantikan menko polkam djamari chaniago saat itu gibran tengah kunjungan kerja ke papua meninjau program makan bergizi gratis mbg,"['gibran', 'absen', 'publik', 'justru', 'semakin', 'sorotan', 'wapres', 'gibran', 'rakabuming', 'kembali', 'jadi', 'perbincangan', 'usai', 'absen', 'di', 'dua', 'reshuffle', 'kabinet', 'termasuk', 'pelantikan', 'menko', 'polkam', 'djamari', 'chaniago', 'saat', 'itu', 'gibran', 'tengah', 'kunjungan', 'kerja', 'ke', 'papua', 'meninjau', 'program', 'makan', 'bergizi', 'gratis', 'mbg']","['gibran', 'absen', 'publik', 'justru', 'semakin', 'sorotan', 'wakil presiden', 'gibran', 'rakabuming', 'kembali', 'jadi', 'perbincangan', 'usai', 'absen', 'di', 'dua', 'reshuffle', 'kabinet', 'termasuk', 'pelantikan', 'menko', 'polkam', 'djamari', 'chaniago', 'saat', 'itu', 'gibran', 'tengah', 'kunjungan', 'kerja', 'ke', 'papua', 'meninjau', 'program', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis']",gibran absen publik justru semakin sorotan wakil presiden gibran rakabuming kembali jadi perbincangan usai absen di dua reshuffle kabinet termasuk pelantikan menko polkam djamari chaniago saat itu gibran tengah kunjungan kerja ke papua meninjau program makan bergizi gratis makan bergizi gratis,gibran absen publik justru makin sorot wakil presiden gibran rakabuming kembali jadi bincang usai absen di dua reshuffle kabinet masuk lantik menko polkam djamari chaniago saat itu gibran tengah kunjung kerja ke papua tinjau program makan gizi gratis makan gizi gratis,gibran absen publik justru makin sorot wakil presiden gibran rakabuming bincang usai absen reshuffle kabinet lantik menko polkam djamari chaniago gibran tengah kunjung kerja papua tinjau program makan gizi gratis makan gizi gratis,0
